ladd_idx,perf_gnn,perf_feat
0.42857142857142855,0.9582638858768616,0.9906832012269983
0.625,0.8846181348364578,1.0
0.5714285714285714,0.9838696083779755,1.0
0.42857142857142855,0.9938222303548503,0.9091911048771005
0.5714285714285714,0.9656805935511429,1.0
0.625,1.0,0.8988361659950544
0.5,0.9301625669509266,0.9999999316166496
0.42857142857142855,0.9787488541698275,1.0
0.42857142857142855,1.0,0.9565079111170347
0.5,0.9398786129595218,0.9411372883234289
0.8,0.991820042307701,0.9775887378460527
0.7777777777777778,1.0,1.0
0.75,1.0,1.0
0.7777777777777778,0.963227957055306,0.915343837572908
0.5,0.9451520592070958,0.9877560836669396
0.5,1.0,1.0
0.7777777777777778,1.0,1.0
0.5,0.9725990362919551,1.0
0.7777777777777778,1.0,1.0
0.42857142857142855,1.0,1.0
0.625,0.9808037323528204,0.920344778116497
0.5,1.0,1.0
0.75,1.0,1.0
0.6666666666666666,0.9391437093488918,0.9369177919803631
0.42857142857142855,1.0,1.0
0.9090909090909091,0.7555444894448696,0.8445827859521488
0.5714285714285714,0.9075004238691717,0.8655758907002833
0.625,0.8453636303673613,0.9972132271369091
0.6666666666666666,0.9952150738558606,0.9999999580792058
0.625,0.973458562606953,0.9823057218497978
0.5714285714285714,1.0,1.0
0.5714285714285714,1.0,1.0
0.625,0.8930057593567587,0.6764853138270859
0.42857142857142855,0.8878341725781214,1.0
0.5714285714285714,1.0,1.0
0.6666666666666666,0.9907147091004369,1.0
0.625,0.8728237853729587,0.9678118169448864
0.8,0.5684877907310183,0.9309992681855676
0.75,0.9452795042010094,0.999999902648031
0.3333333333333333,1.0,1.0
0.5714285714285714,0.8493868763022497,0.995645705035387
0.42857142857142855,0.9322951947216882,0.9661473402362376
0.5714285714285714,0.9714185133842282,0.8825375937037793
0.625,1.0,0.9552721995915486
0.42857142857142855,1.0,1.0
0.7777777777777778,1.0,1.0
0.5,1.0,1.0
0.42857142857142855,0.9656807799417518,0.9999999959902579
0.6666666666666666,1.0,1.0
0.9090909090909091,0.8365614440259356,0.9999997786479222
0.6666666666666666,0.9405403119657948,0.8737114213110534
0.7777777777777778,0.9756006455281852,1.0
0.5,1.0,1.0
0.5714285714285714,0.999999918021127,0.8762439564243388
0.625,0.9419616647014503,0.9999999311541196
0.42857142857142855,1.0,1.0
0.5714285714285714,1.0,1.0
0.625,1.0,1.0
0.625,0.9642899260681923,0.9980398944781366
0.5,1.0,0.9602781258863338
0.625,1.0,1.0
0.7777777777777778,0.8998506959954634,1.0
0.16666666666666666,0.9868130763378189,0.9849095655442599
0.6666666666666666,1.0,1.0
0.6666666666666666,1.0,0.9099356302559796
0.2,1.0,1.0
0.42857142857142855,0.9284998609130501,1.0
0.6666666666666666,0.948004438229784,1.0
0.3333333333333333,1.0,0.9914607170563045
0.8,0.8769719749179143,0.8756366450790509
0.5714285714285714,0.9803121352780331,0.9270874560558877
0.625,1.0,1.0
0.8,0.9379646198269967,1.0
0.6666666666666666,0.8973532517651229,0.9131948431229756
0.2,1.0,0.9708945031798859
0.3333333333333333,1.0,1.0
0.2857142857142857,0.9873132803454248,1.0
0.6666666666666666,1.0,1.0
0.5,0.8696327141752874,0.8947518294763961
0.625,0.9290904984758646,0.9782003476020917
0.7142857142857143,1.0,1.0
0.7777777777777778,0.9689200253093904,0.9689200253093904
0.5,0.9932606464991569,1.0
0.7142857142857143,1.0,1.0
0.6666666666666666,1.0,1.0
0.9,0.8268591837736385,0.7481946735643231
0.5714285714285714,0.9346870333572399,1.0
0.7777777777777778,0.7802070374381478,0.8646525940371701
0.8,0.9319245048272649,1.0
0.6666666666666666,0.9999997780903981,0.9999997780903981
0.42857142857142855,0.9913120713006316,1.0
0.5,0.9919798388770071,1.0
0.625,1.0,0.8815514894050315
0.42857142857142855,0.9772648685293782,1.0
0.6666666666666666,0.9782871617396495,0.9405120287132233
0.6666666666666666,1.0,0.9508953507704359
0.625,1.0,1.0
0.5,0.9712402210598163,1.0
0.625,0.9465551432554158,0.9341231786111062
0.75,0.9477307045558708,1.0
0.5,0.9058120585327606,0.8999750312461258
0.625,0.9930509836411747,1.0
0.8,0.6815933798280834,0.9605602678761206
0.5714285714285714,0.8912864937859487,0.9230330303071622
0.5714285714285714,1.0,1.0
0.5714285714285714,1.0,1.0
0.7777777777777778,0.9804398623141812,1.0
0.6666666666666666,0.9497957019796403,0.9999999863862478
0.5,0.9075180772485772,0.858021286544045
0.42857142857142855,0.9822381960754826,0.9706105487856079
0.42857142857142855,0.5533195127975179,1.0
0.8,0.9036900226941584,0.9267578699433304
0.6666666666666666,1.0,1.0
0.6666666666666666,0.908782107691287,1.0
0.9090909090909091,0.9664990047285923,1.0
0.6666666666666666,0.9071941301438583,0.8441347446580078
0.5714285714285714,0.9732840993308011,1.0
0.7777777777777778,1.0,0.9802639373427045
0.42857142857142855,1.0,1.0
0.6666666666666666,0.7226624883738226,0.9799177001823772
0.625,1.0,0.9808085369950547
0.6666666666666666,0.934042986055358,0.9083048459238746
0.42857142857142855,1.0,1.0
0.42857142857142855,1.0,1.0
0.8,0.976349380186235,1.0
0.42857142857142855,0.9465053973340305,1.0
0.5714285714285714,0.9481590507341494,1.0
0.5714285714285714,0.9551337934111234,1.0
0.42857142857142855,1.0,1.0
0.5,1.0,1.0
0.75,0.9559762439439612,0.9559762439439612
0.625,0.970065697153336,1.0
0.5,0.7758916707943895,1.0
0.42857142857142855,0.9798211484239765,1.0
0.5,1.0,0.9749668458313133
0.8,1.0,0.9767282490879484
0.625,1.0,1.0
0.8,0.7102194653761559,0.952880220048416
0.5714285714285714,0.9550025384000246,0.96917870735962
0.42857142857142855,0.9279187471194762,0.979405584776341
0.5,1.0,1.0
0.5714285714285714,0.8698642426970501,1.0
0.625,0.8750490661134647,0.9117291468764609
0.625,1.0,1.0
0.6666666666666666,0.9742943817257003,1.0
0.75,1.0,1.0
0.5,0.8943085090761907,1.0
0.6666666666666666,1.0,0.9718763446687558
0.6666666666666666,0.985015329281883,1.0
0.3333333333333333,1.0,1.0
0.75,0.9638744777300269,0.9188404361338838
0.75,0.9999998614071783,0.9999998614071783
0.42857142857142855,1.0,1.0
0.625,1.0,0.9675434515747413
0.6666666666666666,1.0,0.895678612627117
0.2857142857142857,0.9688279995559298,0.9376562113096654
0.42857142857142855,1.0,1.0
0.75,0.9443882686029135,1.0
0.5,1.0,1.0
0.5,1.0,1.0
0.2857142857142857,1.0,0.9698763092888927
0.3333333333333333,1.0,0.9770522628722196
0.6666666666666666,0.9999999732532783,0.9999999732532783
0.8,0.9612592897423466,0.9674430545319284
0.7777777777777778,0.9747040489110897,0.8850386592987285
0.6666666666666666,1.0,0.9418962549390609
0.625,1.0,1.0
0.5,0.9735707292355359,1.0
0.42857142857142855,0.9204158485398571,0.9359555689386153
0.625,0.9483359179414563,0.9348218896854137
0.625,1.0,1.0
0.5714285714285714,1.0,1.0
0.5714285714285714,1.0,1.0
0.625,1.0,1.0
0.7777777777777778,0.9770009522156635,0.9847510585521219
0.625,0.7933624544251883,1.0
0.5,0.9835404286480964,0.9999999526061865
0.625,0.9999998924786786,0.9226348405051978
0.7777777777777778,0.7812199857633477,0.7812199857633477
0.7777777777777778,1.0,0.9721029610558589
0.6666666666666666,1.0,0.8210766297411874
0.5714285714285714,1.0,1.0
0.5714285714285714,0.9879695982118762,0.9999994960998857
0.75,0.9894039241345193,0.9815643470126091
0.625,0.976019142206269,1.0
0.3333333333333333,0.9184769371779676,1.0
0.6666666666666666,0.8982138187608469,0.7950502998738731
0.625,1.0,1.0
0.625,0.9558114888630495,0.9090301007509953
0.5714285714285714,0.964844776407393,1.0
0.9090909090909091,0.9226481428640677,0.9113948468605936
0.8,0.9718151905001229,1.0
0.5,0.9471998705769434,1.0
0.6666666666666666,0.9570667440427201,1.0
0.7777777777777778,0.9248857254382808,0.9533917465226229
0.3333333333333333,0.9649833522283082,1.0
0.6666666666666666,0.811549025227903,0.7294337083269216
0.625,0.8696210131551522,0.9553937533991773
0.7777777777777778,0.7791289764069944,1.0
0.3333333333333333,1.0,0.9260943315312156
0.42857142857142855,1.0,0.99213874048303
0.5714285714285714,0.9290152403242138,1.0
0.42857142857142855,0.9858647363045111,1.0
0.8888888888888888,0.9358901723399179,0.8349308889628358
0.5714285714285714,1.0,1.0
0.3333333333333333,0.930178578283763,0.9999997913704483
0.6666666666666666,0.9231455996335942,0.9605463132198988
0.5714285714285714,1.0,1.0
0.2857142857142857,0.9811603769834784,0.900715701638856
0.42857142857142855,0.9913866667278263,1.0
0.5,1.0,1.0
0.42857142857142855,1.0,0.9513148680133936
0.7777777777777778,0.9883579686947607,0.9331755338097887
0.7777777777777778,1.0,1.0
0.625,0.7884432615107186,0.9432483486597819
0.6666666666666666,0.9649486246113224,1.0
0.5714285714285714,0.949962915720174,1.0
0.3333333333333333,0.9047093061214997,0.9750093496966228
0.7777777777777778,0.7708319384165527,1.0
0.625,0.9785803423906979,0.9999999348204754
0.7777777777777778,1.0,0.9744049021261593
0.6666666666666666,1.0,0.9194310585394534
0.7777777777777778,0.9999999273450261,1.0
0.3333333333333333,1.0,1.0
0.5,0.9805137646404036,0.8419742762185997
0.7777777777777778,1.0,1.0
0.8,0.9056909073530925,0.7908507147743917
0.75,0.9822713708090783,1.0
0.7777777777777778,1.0,0.9521644678469772
0.625,1.0,1.0
0.8,0.843139304157179,0.988583246781039
0.16666666666666666,1.0,1.0
0.6666666666666666,0.9263952044422467,0.8652866351876335
0.7777777777777778,1.0,1.0
0.4,1.0,1.0
0.625,0.9999997294987025,0.904320395214633
0.2857142857142857,0.9800497309964039,1.0
0.7142857142857143,0.9256240996261822,1.0
0.625,0.9930278131102286,0.9999999258840037
0.75,1.0,1.0
0.2857142857142857,1.0,1.0
0.6666666666666666,0.9276145821050888,0.9778640554049158
0.6666666666666666,1.0,1.0
0.625,1.0,1.0
0.42857142857142855,1.0,1.0
0.8,0.9950878389240206,0.8859377442483555
0.6666666666666666,1.0,0.9594522214722909
0.7777777777777778,1.0,0.9479780399098929
0.5,1.0,1.0
0.2857142857142857,0.8968193126615337,1.0
0.42857142857142855,1.0,0.9422458143334644
0.4,0.8417101803954413,0.9711123583384702
0.3333333333333333,1.0,1.0
0.5,0.9761885744618121,0.8992060591934076
0.42857142857142855,1.0,1.0
0.4,1.0,1.0
0.5,1.0,0.8802310943956083
0.5,1.0,1.0
0.5714285714285714,0.9267708804166594,1.0
0.5,1.0,1.0
0.75,0.9999997966348287,1.0
0.5,0.876243869165326,1.0
0.7777777777777778,0.957585809727007,0.8629578975156552
0.42857142857142855,0.9784097531048714,0.9408461308465845
0.7777777777777778,1.0,0.9220290589743622
0.5,0.9649524795017044,0.9936038507961114
0.5,0.9722188224925624,0.9934788402578459
0.5,0.8797618995899702,0.8758412761405818
0.5714285714285714,0.9755121509604239,0.9999999137699744
0.7777777777777778,0.9773977209371334,0.905977657339889
0.5,0.9873529342581151,0.8803324083258208
0.5714285714285714,1.0,1.0
0.625,1.0,1.0
0.8888888888888888,1.0,0.970267761580192
0.6666666666666666,0.9099344937435561,0.9313897275450626
0.42857142857142855,1.0,0.8942080641783423
0.5714285714285714,1.0,1.0
0.5,0.8805421612443471,0.999999876114501
0.625,1.0,0.952642928877242
0.75,0.9662410578982944,1.0
0.2857142857142857,0.974685801961996,1.0
0.5714285714285714,0.9919659182717476,0.9940560706367972
0.6666666666666666,1.0,0.9520556710031564
0.6666666666666666,0.9947316725003853,0.9662478879437949
0.6666666666666666,0.9796829292326198,1.0
0.7777777777777778,0.9327998143873708,1.0
0.42857142857142855,1.0,1.0
0.6666666666666666,0.9085850003216661,0.9185005203337465
0.8,0.8662054929228756,0.9530814496411005
0.8,0.7361427554411302,0.8537350147232184
0.625,0.9839990589103493,0.9839990589103493
0.5714285714285714,0.9041284469139064,1.0
0.6666666666666666,0.8080080718042125,1.0
0.6666666666666666,0.9777509618531474,0.9198060035448844
0.7142857142857143,0.9999998258233117,1.0
0.625,0.9649587876391571,1.0
0.7777777777777778,0.977301733306819,0.9170818151356291
0.42857142857142855,0.7609140585143943,1.0
0.2857142857142857,0.9177714259807244,1.0
0.7142857142857143,1.0,1.0
0.8,0.8840610006439729,1.0
0.6666666666666666,0.9738620515360576,0.9539821087005421
0.5,0.8994308956717361,0.9760821775567237
0.42857142857142855,1.0,1.0
0.42857142857142855,0.903035468276471,0.9999998979515066
0.5714285714285714,0.9999997776007675,0.9999997776007675
0.625,0.8917243000742134,1.0
0.5,0.9126828300683765,0.9485137132651486
0.625,0.9297841377543637,0.9318742898397692
0.42857142857142855,1.0,1.0
0.6666666666666666,0.9686963007100123,0.8591332402757456
0.5714285714285714,1.0,0.9760031352153463
0.6666666666666666,0.9892902734364986,0.9226818137591937
0.5714285714285714,0.9681986463473351,0.9999999229140254
0.5714285714285714,1.0,1.0
0.5,1.0,1.0
0.6666666666666666,0.9567285177437744,0.9318569989542417
0.5714285714285714,0.9685374553290433,0.8377759445816343
0.3333333333333333,1.0,1.0
0.7777777777777778,0.9854350744777849,1.0
0.625,0.9602534216026817,0.8497408375232793
0.8,0.8331586135081382,0.9552022584899794
0.3333333333333333,1.0,1.0
0.3333333333333333,0.9120917097798971,0.9758161519625957
0.9,0.954710305493183,1.0
0.7777777777777778,0.7931314822221552,0.8446200711467077
0.6666666666666666,0.9999999473380072,0.9999999473380072
0.6666666666666666,0.7989572900695017,1.0
0.8,0.9303094693647221,0.8509654180547893
0.5,0.9203993345680327,1.0
0.5,0.8544273477536002,0.8653846952780856
0.9,0.9466428044504107,0.8527731944543556
0.8,0.7392589068381505,0.9214208562955692
0.5714285714285714,1.0,1.0
0.625,1.0,1.0
0.625,0.9041052790902103,0.8804568095703471
0.5,0.9910230396313918,0.9910230396313918
0.5714285714285714,1.0,0.9630725540357844
0.6666666666666666,0.9928525642751256,0.8467658663063442
0.3333333333333333,1.0,0.9556341872933697
0.9090909090909091,0.7211761627092933,0.7235169384463219
0.625,0.9872271448937647,0.9597710040669394
0.7777777777777778,1.0,1.0
0.625,1.0,1.0
0.2,1.0,1.0
0.625,1.0,1.0
0.6666666666666666,0.8585154636212884,0.9598361488619719
0.5,1.0,1.0
0.8,0.8904540875307287,0.9628640256338208
0.5714285714285714,0.878022903144671,0.9944714124899664
0.6666666666666666,0.8267979856976716,1.0
0.7777777777777778,0.9918628363459907,0.9935427260485564
1.0,0.6786888932461873,0.7389021814668388
0.42857142857142855,1.0,1.0
0.42857142857142855,0.9658413490763118,0.9829212860153198
0.5,0.9931210748334736,1.0
0.5714285714285714,0.9621922395447228,1.0
0.625,0.9695145188441493,1.0
0.7142857142857143,0.9999997196711921,0.9999997196711921
0.625,0.9045361411147557,0.902711132503772
0.5,0.8786550547796828,0.9999997144298968
0.42857142857142855,1.0,1.0
0.5,0.9690111262382815,0.8870800067805487
0.42857142857142855,1.0,1.0
0.42857142857142855,1.0,0.9447413239513502
0.7142857142857143,0.9331040823574953,1.0
0.8,0.9675061546036386,1.0
0.42857142857142855,0.9975064727269769,1.0
0.42857142857142855,0.9530025369679507,0.9629180549105896
0.75,1.0,1.0
0.7777777777777778,0.8838710506636458,0.819856357781147
0.5,0.9838622681243877,1.0
0.8,0.9711141882949093,0.8709306422176101
0.6666666666666666,0.9315503885044932,0.9999999786079985
0.75,0.9872893797868283,1.0
0.7777777777777778,0.9339861423457726,0.9420176131935503
0.5,0.6726210404336349,0.989486049085778
0.625,0.9450735117452279,0.9605914745449906
0.5,1.0,1.0
0.5714285714285714,1.0,1.0
0.3333333333333333,0.9877172314401809,1.0
0.5,0.9662517008665299,1.0
0.42857142857142855,0.9143078575030743,0.9475887745083913
0.5,1.0,1.0
0.7142857142857143,0.9676140004204129,1.0
0.5,0.8977863902904155,1.0
0.625,0.8954009813245534,0.9657601033910728
0.7777777777777778,0.9999997164514807,0.9794056376418558
0.3333333333333333,0.9201964201187085,0.9776755026592403
0.5,0.9660697291939979,1.0
0.5,0.8856845233341415,0.999999872682929
0.5714285714285714,0.9837507482367334,1.0
0.6666666666666666,1.0,0.9042948286097133
0.6666666666666666,0.9842250987326212,1.0
0.5,0.9999997673760065,0.9775002283001634
0.7777777777777778,1.0,0.9875922820757473
0.75,0.981145159210833,1.0
0.42857142857142855,0.8989176142038762,1.0
0.75,1.0,1.0
0.6666666666666666,1.0,1.0
0.625,0.9734746897202863,1.0
0.625,0.9980211246146453,0.9999999891215079
0.7777777777777778,0.9801176971535062,0.9974137309358854
0.6666666666666666,0.955447148177576,1.0
0.42857142857142855,0.9848472099835482,0.8830302991769785
0.2857142857142857,0.9947848710086162,0.9557766854327344
0.7777777777777778,0.7243515163762304,0.9542091975215348
0.42857142857142855,0.9500923017019086,1.0
0.6666666666666666,0.7890134519600316,0.8112940576795787
0.42857142857142855,0.9245340992532226,0.982046402669056
0.7777777777777778,1.0,1.0
0.4,1.0,1.0
0.6666666666666666,1.0,1.0
0.42857142857142855,1.0,1.0
0.8,1.0,0.813504187005572
0.75,0.995283944010698,1.0
0.625,1.0,1.0
0.625,1.0,1.0
0.42857142857142855,0.9504339436436131,1.0
0.75,1.0,1.0
0.5,0.9773689547756798,0.960625988864142
0.6666666666666666,0.9999998677155576,0.930093344262062
0.75,0.9449741691659806,1.0
0.625,0.9980857717271574,0.9945563318002182
0.7777777777777778,1.0,0.9297673038788348
0.625,0.9819512164458635,0.9458543420257122
0.625,0.9866652363890495,0.8950025517382016
0.5,1.0,1.0
0.75,0.9785868645755387,0.9551400328185433
0.7777777777777778,0.9719802087022065,0.9700309969838256
0.5,1.0,1.0
0.5,0.9267296571100098,0.9884111819813636
0.42857142857142855,0.9728134666489998,0.9201547552341596
0.6666666666666666,1.0,0.9767872655921696
0.625,1.0,1.0
0.5714285714285714,0.999999543204999,0.999999543204999
0.42857142857142855,0.9999999155535438,0.9999999155535438
0.8,1.0,1.0
0.5714285714285714,1.0,0.9268740171137083
0.42857142857142855,0.9009254709584422,1.0
0.625,1.0,1.0
0.3333333333333333,0.9999999622457858,0.9866083316416645
0.7777777777777778,0.9740500289259091,0.804555934149188
0.7777777777777778,1.0,0.9749793618836197
0.5714285714285714,0.9684254721247836,0.9504913868376866
0.625,0.9074651670264904,1.0
0.625,0.9259953806133305,1.0
0.625,0.9698043853463725,1.0
0.5,0.9674889934613605,1.0
0.7777777777777778,1.0,1.0
0.8,0.9981375912355165,1.0
0.625,1.0,1.0
0.42857142857142855,0.9861136210575878,1.0
0.8,1.0,1.0
0.8,0.8998847372701045,0.8460327806896206
0.5,0.8945336140457678,0.9263506458207664
0.625,1.0,0.9617144996468787
0.7777777777777778,0.7906647099965899,0.8687523708939813
0.42857142857142855,0.9554246564187125,1.0
0.75,0.9755124587409136,0.8487947263910078
0.625,0.9104243670566561,0.9433646316561533
0.6666666666666666,0.9070549840325113,0.9199285878616444
0.7777777777777778,1.0,1.0
0.625,0.9886392923936596,1.0
0.6666666666666666,0.98612744000172,0.9499239708216395
0.5,0.9886576901286377,0.9886576901286377
0.6666666666666666,0.991051672728951,0.8674401074723063
0.75,0.9810366652829801,1.0
0.42857142857142855,0.989204997197177,0.8521149658096417
0.8888888888888888,1.0,1.0
0.2857142857142857,0.9938210943843272,1.0
0.75,0.9850153918934698,0.979472715467599
0.42857142857142855,1.0,0.9494153987288144
0.3333333333333333,0.954628123715066,1.0
0.3333333333333333,0.9647738370403933,0.9647738370403933
0.5714285714285714,1.0,0.9792617362423105
0.9090909090909091,1.0,0.9049238513639852
0.5,0.9983199754718828,0.9952230194737136
0.75,1.0,1.0
0.5,0.9582435471546833,0.82143267055586
0.5714285714285714,1.0,1.0
0.5,0.9475297793401211,0.8668484713497312
0.625,0.948767608740913,1.0
0.8,0.8218663025620605,0.9237506768635695
0.7777777777777778,1.0,1.0
0.75,0.9999997856725222,0.9691786645429793
0.6666666666666666,0.9386357647255265,1.0
0.42857142857142855,0.9810122838786097,0.9999999324317581
0.8888888888888888,1.0,1.0
0.42857142857142855,1.0,1.0
0.7777777777777778,1.0,1.0
0.9090909090909091,0.7830297771353613,0.7748454800444575
0.7777777777777778,0.9824116239580256,0.9678740685507686
0.42857142857142855,0.9508805297768382,0.9540756629202601
0.42857142857142855,0.8669621066483149,1.0
0.6666666666666666,1.0,1.0
0.9090909090909091,0.9856919161247111,0.9518530876262404
0.625,1.0,1.0
0.6666666666666666,0.985232492877532,0.8304711713659301
0.7777777777777778,0.9764981048167537,0.9999998708782856
0.625,1.0,1.0
0.7777777777777778,0.9968331738358094,0.9999999463737489
0.42857142857142855,1.0,1.0
0.6666666666666666,0.7748936935940488,0.9901777990944018
0.625,0.8700132304721799,0.8334495159706006
0.42857142857142855,1.0,0.9628319470211878
0.6666666666666666,1.0,1.0
0.7777777777777778,0.7494695220303021,0.7602701637818643
0.42857142857142855,0.9999998683221649,1.0
0.5,1.0,1.0
0.5,0.9227149801378646,1.0
0.625,0.9759010904114943,1.0
0.625,0.9999997594164677,0.9999997594164677
0.625,0.9569565967128941,0.980782705571005
0.8,0.9951047321123937,1.0
0.8,0.7929236365988303,0.90326782097608
0.7777777777777778,0.9999999094706399,1.0
0.7777777777777778,0.9895675115712498,1.0
0.42857142857142855,1.0,0.9803596339088341
0.5,0.9861804642762296,1.0
0.625,0.9790216896779608,0.9790216896779608
0.5,1.0,1.0
0.3333333333333333,1.0,1.0
0.42857142857142855,1.0,1.0
0.5,0.8917861231335009,1.0
0.625,0.946398810360565,1.0
0.5,0.9815756086740901,1.0
